"year","lnw","female","widowed","divorced","separated","nevermarried","hsd08","hsd911","hsg","cg","ad","mw","so","we","exp1","exp2","exp3","exp4","weight","married","ne","sc"
2012,2.77453994237104,0,0,0,0,0,0,0,1,0,0,0,1,0,27,7.29,19.683,53.1441,2227.63,TRUE,FALSE,FALSE
2012,2.65675690671466,0,0,0,0,0,0,0,1,0,0,0,1,0,25,6.25,15.625,39.0625,2287.69,TRUE,FALSE,FALSE
2012,2.4643850140672,1,0,0,0,0,0,0,0,1,0,0,1,0,21,4.41,9.261,19.4481,2287.69,TRUE,FALSE,FALSE
2012,2.28569322532383,0,0,0,0,0,0,0,0,0,1,0,1,0,27,7.29,19.683,53.1441,1220.1,TRUE,FALSE,FALSE
2012,2.69765889803509,1,0,0,0,0,0,0,0,0,1,0,1,0,19,3.61,6.859,13.0321,1220.1,TRUE,FALSE,FALSE
2012,1.93829191817042,0,0,0,0,0,0,1,0,0,0,0,1,0,18,3.24,5.832,10.4976,1570.09,TRUE,FALSE,FALSE
2012,2.30008196277593,1,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,1196.53,TRUE,FALSE,FALSE
2012,2.47583437083441,1,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,1196.53,TRUE,FALSE,FALSE
2012,2.89303383641883,0,0,0,0,0,0,0,0,0,0,0,1,0,18.5,3.4225,6.331625,11.71350625,1196.53,TRUE,FALSE,TRUE
2012,3.1947111978689,0,0,0,0,0,0,1,0,0,0,0,1,0,25,6.25,15.625,39.0625,1512.23,TRUE,FALSE,FALSE
2012,1.36577272539909,1,0,0,0,0,0,1,0,0,0,0,1,0,23,5.29,12.167,27.9841,1512.23,TRUE,FALSE,FALSE
2012,2.3351732825872,1,0,1,0,0,0,0,0,0,0,0,1,0,12.5,1.5625,1.953125,2.44140625,753.24,FALSE,FALSE,TRUE
2012,2.52322551409014,1,0,0,0,0,0,0,1,0,0,0,1,0,25,6.25,15.625,39.0625,1283.98,TRUE,FALSE,FALSE
2012,2.87990045802887,0,0,0,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,1283.98,TRUE,FALSE,FALSE
2012,2.70554707088409,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0.64,0.512,0.4096,903.89,TRUE,FALSE,FALSE
2012,2.79651884908982,1,0,0,0,0,0,0,0,1,0,0,1,0,6,0.36,0.216,0.1296,903.89,TRUE,FALSE,FALSE
2012,2.45708571158559,1,0,0,0,0,0,0,0,0,0,0,1,0,12,1.44,1.728,2.0736,1316.54,TRUE,FALSE,TRUE
2012,5.24075445914689,0,0,0,0,0,0,0,0,0,1,0,1,0,27,7.29,19.683,53.1441,1423.16,TRUE,FALSE,FALSE
2012,2.52322551409014,1,0,1,0,0,0,0,1,0,0,0,1,0,33,10.89,35.937,118.5921,2668.43,FALSE,FALSE,FALSE
2012,2.60546361232711,0,0,0,0,1,0,0,0,0,0,0,1,0,6.5,0.4225,0.274625,0.17850625,1825.58,FALSE,FALSE,TRUE
2012,2.19245129858356,0,0,0,0,1,1,0,0,0,0,0,1,0,24.5,6.0025,14.706125,36.03000625,1965.77,FALSE,FALSE,FALSE
2012,2.01239989032415,0,0,1,0,0,0,1,0,0,0,0,1,0,29,8.41,24.389,70.7281,2940.38,FALSE,FALSE,FALSE
2012,2.85742760217681,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0.64,0.512,0.4096,2247.05,FALSE,FALSE,TRUE
2012,2.80133813552577,1,0,0,0,1,0,0,0,1,0,0,1,0,9,0.81,0.729,0.6561,2247.05,FALSE,FALSE,FALSE
2012,3.14226472249636,1,0,0,0,0,0,0,0,0,0,0,1,0,27.5,7.5625,20.796875,57.19140625,1422.65,TRUE,FALSE,TRUE
2012,3.11101217899226,0,0,0,0,0,0,0,0,0,0,0,1,0,14.5,2.1025,3.048625,4.42050625,1196.53,TRUE,FALSE,TRUE
2012,2.55139639105683,1,0,0,0,0,0,0,0,1,0,0,1,0,18,3.24,5.832,10.4976,1196.53,TRUE,FALSE,FALSE
2012,2.87990045802887,0,0,0,0,1,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,2773.99,FALSE,FALSE,FALSE
2012,4.82581060708418,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0.64,0.512,0.4096,2240.08,TRUE,FALSE,FALSE
2012,3.31600253559892,0,0,0,0,0,0,0,0,0,1,0,1,0,10,1,1,1,1167.55,TRUE,FALSE,FALSE
2012,2.75206708651898,0,0,1,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,1167.55,FALSE,FALSE,FALSE
2012,2.46870467521172,1,0,0,0,1,0,0,0,0,0,0,1,0,6.5,0.4225,0.274625,0.17850625,1655.7,FALSE,FALSE,TRUE
2012,2.85742760217681,1,0,0,0,0,0,0,0,1,0,0,1,0,23,5.29,12.167,27.9841,2287.69,TRUE,FALSE,FALSE
2012,2.77655810652728,0,0,0,0,0,0,0,1,0,0,0,1,0,27,7.29,19.683,53.1441,2287.69,TRUE,FALSE,FALSE
2012,2.33133450628003,0,0,0,0,0,0,0,0,0,0,0,1,0,9.5,0.9025,0.857375,0.81450625,843.99,TRUE,FALSE,TRUE
2012,2.25627934011753,1,0,0,0,0,0,0,0,0,0,0,1,0,9.5,0.9025,0.857375,0.81450625,843.99,TRUE,FALSE,TRUE
2012,2.77453994237104,0,0,0,0,0,0,0,0,0,0,0,1,0,19.5,3.8025,7.414875,14.45900625,1523.63,TRUE,FALSE,TRUE
2012,3.16758253048065,1,0,0,0,1,0,0,0,1,0,0,1,0,7,0.49,0.343,0.2401,2304.94,FALSE,FALSE,FALSE
2012,2.67655953401084,0,0,1,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,1965.77,FALSE,FALSE,FALSE
2012,2.36907483426288,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0.04,0.008,0.0016,2336.62,FALSE,FALSE,FALSE
2012,3.21637269465008,0,0,0,0,0,0,0,0,0,0,0,1,0,24,5.76,13.824,33.1776,2667.48,TRUE,FALSE,TRUE
2012,3.06222201482282,1,0,0,0,0,0,0,0,0,0,0,1,0,24,5.76,13.824,33.1776,2667.48,TRUE,FALSE,TRUE
2012,3.38671806039732,0,0,1,0,0,0,0,0,0,0,0,1,0,16,2.56,4.096,6.5536,2509.61,FALSE,FALSE,TRUE
2012,3.53222564406856,0,0,0,0,0,0,0,0,0,0,0,1,0,32.5,10.5625,34.328125,111.56640625,2438.07,TRUE,FALSE,TRUE
2012,2.25925996825567,1,0,1,0,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,2285.69,FALSE,FALSE,FALSE
2012,2.87990045802887,0,0,0,0,0,0,0,1,0,0,0,1,0,30,9,27,81,1171.19,TRUE,FALSE,FALSE
2012,2.61753619356138,1,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,1171.19,TRUE,FALSE,FALSE
2012,2.05891990595904,0,0,0,0,1,0,0,1,0,0,0,1,0,22,4.84,10.648,23.4256,3987.85,FALSE,FALSE,FALSE
2012,3.67230259668416,0,0,1,0,0,0,0,0,1,0,0,1,0,30,9,27,81,2605.43,FALSE,FALSE,FALSE
2012,3.28536556613703,1,0,0,1,0,0,0,0,0,1,0,1,0,24,5.76,13.824,33.1776,2170.81,FALSE,FALSE,FALSE
2012,2.65675690671466,0,0,0,0,0,0,0,0,0,1,0,1,0,7,0.49,0.343,0.2401,1318.13,TRUE,FALSE,FALSE
2012,1.82050888251404,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,1318.13,TRUE,FALSE,FALSE
2012,3.11576278175085,0,0,0,0,0,0,0,1,0,0,0,1,0,32,10.24,32.768,104.8576,2306.23,TRUE,FALSE,FALSE
2012,2.43361335540045,1,0,0,0,1,0,0,0,0,1,0,1,0,10,1,1,1,859.41,FALSE,FALSE,FALSE
2012,2.99322914333587,1,0,1,0,0,0,0,0,1,0,0,1,0,17,2.89,4.913,8.3521,804.02,FALSE,FALSE,FALSE
2012,3.06222201482282,0,0,0,0,1,0,0,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,986.96,FALSE,FALSE,TRUE
2012,3.24454357161678,0,0,1,0,0,0,0,0,1,0,0,1,0,14,1.96,2.744,3.8416,958.6,FALSE,FALSE,FALSE
2012,2.65675690671466,1,0,0,0,0,0,0,0,1,0,0,1,0,28,7.84,21.952,61.4656,2136.5,TRUE,FALSE,FALSE
2012,3.3499040872746,0,0,0,0,0,0,0,0,1,0,0,1,0,30,9,27,81,2136.5,TRUE,FALSE,FALSE
2012,3.14226472249636,0,0,0,0,0,0,0,0,0,0,0,1,0,31,9.61,29.791,92.3521,861.05,TRUE,FALSE,TRUE
2012,2.47042732852317,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1.69,2.197,2.8561,1655.7,TRUE,FALSE,TRUE
2012,3.3499040872746,0,0,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,878.65,TRUE,FALSE,FALSE
2012,3.57304763858881,0,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,1316.53,TRUE,FALSE,FALSE
2012,2.36907483426288,1,0,0,0,0,0,0,0,1,0,0,1,0,18,3.24,5.832,10.4976,1316.53,TRUE,FALSE,FALSE
2012,2.40544247843375,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0.25,0.125,0.0625,1220.05,TRUE,FALSE,FALSE
2012,3.14226472249636,0,0,0,0,0,0,0,0,0,0,0,1,0,10,1,1,1,1346.08,TRUE,FALSE,TRUE
2012,3.72146764370709,0,0,0,0,0,0,0,0,1,0,0,1,0,26,6.76,17.576,45.6976,1502.33,TRUE,FALSE,FALSE
2012,2.87990045802887,1,0,0,0,0,0,0,0,1,0,0,1,0,26,6.76,17.576,45.6976,1502.33,TRUE,FALSE,FALSE
2012,2.83907846350861,0,0,0,0,0,0,0,0,1,0,0,1,0,16,2.56,4.096,6.5536,1320.81,TRUE,FALSE,FALSE
2012,1.77968688799379,1,0,1,0,0,0,1,0,0,0,0,1,0,20,4,8,16,1316.24,FALSE,FALSE,FALSE
2012,2.23804657185647,1,0,1,0,0,0,0,0,0,0,0,1,0,17.5,3.0625,5.359375,9.37890625,1316.24,FALSE,FALSE,TRUE
2012,2.33930267592921,1,0,0,0,0,0,0,0,0,0,0,1,0,14.5,2.1025,3.048625,4.42050625,1310.28,TRUE,FALSE,TRUE
2012,2.79651884908982,0,0,0,0,0,0,0,0,0,0,0,1,0,13.5,1.8225,2.460375,3.32150625,1310.28,TRUE,FALSE,TRUE
2012,2.77453994237104,0,0,0,0,0,0,0,0,0,0,0,1,0,21.5,4.6225,9.938375,21.36750625,1625.63,TRUE,FALSE,TRUE
2012,3.25833689374911,0,0,0,0,0,0,0,0,0,1,0,1,0,13,1.69,2.197,2.8561,1237.18,TRUE,FALSE,FALSE
2012,4.04305126783455,1,0,0,0,0,0,0,0,0,1,0,1,0,12,1.44,1.728,2.0736,1237.18,TRUE,FALSE,FALSE
2012,2.52322551409014,0,0,0,0,1,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,1049.87,FALSE,FALSE,FALSE
2012,1.96360972615471,1,0,0,0,1,0,0,1,0,0,0,1,0,6,0.36,0.216,0.1296,870.95,FALSE,FALSE,FALSE
2012,2.53270425804468,0,0,0,0,0,0,0,0,0,0,0,1,0,20.5,4.2025,8.615125,17.66100625,1208.43,TRUE,FALSE,TRUE
2012,2.97521063783319,0,0,0,0,0,0,0,0,0,0,0,1,0,17.5,3.0625,5.359375,9.37890625,1717.73,TRUE,FALSE,TRUE
2012,2.002830439308,0,1,0,0,0,0,0,1,0,0,0,1,0,28,7.84,21.952,61.4656,2188.34,FALSE,FALSE,FALSE
2012,2.22597399062221,0,0,0,0,1,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,1905.82,FALSE,FALSE,FALSE
2012,3.14226472249636,0,0,1,0,0,0,0,0,0,0,0,1,0,26.5,7.0225,18.609625,49.31550625,2188.34,FALSE,FALSE,TRUE
2012,2.19999850421894,1,0,0,0,1,0,1,0,0,0,0,1,0,17,2.89,4.913,8.3521,1429.65,FALSE,FALSE,FALSE
2012,2.43361335540045,1,0,0,0,0,0,0,0,1,0,0,1,0,17,2.89,4.913,8.3521,1179.44,TRUE,FALSE,FALSE
2012,1.84049248890763,0,0,0,0,1,0,0,0,0,0,0,1,0,15,2.25,3.375,5.0625,3220.7,FALSE,FALSE,TRUE
2012,2.60070743926364,1,0,0,0,1,0,0,0,0,1,0,1,0,2,0.04,0.008,0.0016,3979.42,FALSE,FALSE,FALSE
2012,2.17279197415035,1,0,0,0,1,0,0,1,0,0,0,1,0,8,0.64,0.512,0.4096,2942.95,FALSE,FALSE,FALSE
2012,2.17272947610339,0,0,0,0,1,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,2942.95,FALSE,FALSE,FALSE
2012,2.43361335540045,1,0,0,0,0,0,0,0,0,1,0,1,0,22,4.84,10.648,23.4256,2051.07,TRUE,FALSE,FALSE
2012,1.59736533119983,0,0,0,0,0,0,0,0,0,1,0,1,0,22,4.84,10.648,23.4256,2051.07,TRUE,FALSE,FALSE
2012,2.10046890887191,0,0,1,0,0,0,0,0,0,0,0,1,0,21.5,4.6225,9.938375,21.36750625,3845.76,FALSE,FALSE,TRUE
2012,2.02814824729229,0,0,0,0,0,0,0,0,0,0,0,1,0,21.5,4.6225,9.938375,21.36750625,1817.32,TRUE,FALSE,TRUE
2012,2.05891990595904,1,0,0,0,0,0,0,0,0,0,0,1,0,15,2.25,3.375,5.0625,1817.32,TRUE,FALSE,TRUE
2012,2.91912117118215,0,0,0,0,0,0,0,1,0,0,0,1,0,30,9,27,81,3611.97,TRUE,FALSE,FALSE
2012,2.34660197841082,0,0,0,0,0,0,0,1,0,0,0,1,0,11,1.21,1.331,1.4641,1916.09,TRUE,FALSE,FALSE
2012,2.26371431860505,1,0,0,0,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,1916.09,TRUE,FALSE,FALSE
2012,2.87990045802887,0,0,1,0,0,0,1,0,0,0,0,1,0,31,9.61,29.791,92.3521,1388.79,FALSE,FALSE,FALSE
2012,3.46768712293099,0,0,0,0,0,0,0,0,0,0,0,1,0,25,6.25,15.625,39.0625,1738.79,TRUE,FALSE,TRUE
2012,2.97521063783319,1,0,0,0,0,0,0,0,0,0,0,1,0,17.5,3.0625,5.359375,9.37890625,1738.79,TRUE,FALSE,TRUE
2012,3.10144272797611,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0.36,0.216,0.1296,2122.35,TRUE,FALSE,TRUE
2012,2.87544610767949,0,0,1,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,1759.1,FALSE,FALSE,FALSE
2012,2.21046980408624,0,0,0,0,0,0,1,0,0,0,0,1,0,18,3.24,5.832,10.4976,1814.77,TRUE,FALSE,FALSE
2012,1.55241394333756,1,0,1,0,0,0,0,0,0,0,0,1,0,30.5,9.3025,28.372625,86.53650625,1759.1,FALSE,FALSE,TRUE
2012,2.18675327746892,0,0,0,0,1,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,1588.02,FALSE,FALSE,FALSE
2012,2.83907846350861,0,0,0,1,0,0,0,1,0,0,0,1,0,7,0.49,0.343,0.2401,1521.16,FALSE,FALSE,FALSE
2012,2.79288908103924,0,0,0,0,1,0,0,0,1,0,0,1,0,7,0.49,0.343,0.2401,1766.25,FALSE,FALSE,FALSE
2012,2.79028829933918,0,0,0,0,0,0,0,1,0,0,0,1,0,13,1.69,2.197,2.8561,2065.57,TRUE,FALSE,FALSE
2012,2.94443897916644,0,0,0,0,0,0,0,0,1,0,0,1,0,20,4,8,16,1932.42,TRUE,FALSE,FALSE
2012,4.26619481914876,0,0,0,0,0,0,0,0,1,0,0,1,0,31,9.61,29.791,92.3521,3744.79,TRUE,FALSE,FALSE
2012,2.87186828633161,0,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,1572.68,TRUE,FALSE,FALSE
2012,2.78037086268184,1,0,0,0,0,0,0,0,0,0,0,1,0,11,1.21,1.331,1.4641,1572.68,TRUE,FALSE,TRUE
2012,1.96360972615471,1,0,0,0,0,0,0,1,0,0,0,1,0,26,6.76,17.576,45.6976,1746.02,TRUE,FALSE,FALSE
2012,2.00709483809445,0,0,1,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,2297.77,FALSE,FALSE,FALSE
2012,2.63143909873037,0,0,1,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,2297.77,FALSE,FALSE,FALSE
2012,2.2767232364983,0,0,0,1,0,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,2881.92,FALSE,FALSE,FALSE
2012,2.55139639105683,0,0,0,0,0,0,1,0,0,0,0,1,0,37,13.69,50.653,187.4161,1777.44,TRUE,FALSE,FALSE
2012,2.63143909873037,1,0,0,0,0,0,0,0,1,0,0,1,0,22,4.84,10.648,23.4256,3116.31,TRUE,FALSE,FALSE
2012,3.14226472249636,0,0,0,0,0,0,0,1,0,0,0,1,0,28,7.84,21.952,61.4656,3116.31,TRUE,FALSE,FALSE
2012,2.85969775071135,1,0,0,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,1662.03,TRUE,FALSE,FALSE
2012,3.28536556613703,0,0,0,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,1662.03,TRUE,FALSE,FALSE
2012,2.4643850140672,1,0,0,0,0,0,0,0,0,0,0,1,0,22.5,5.0625,11.390625,25.62890625,1674.25,TRUE,FALSE,TRUE
2012,2.77453994237104,0,0,0,0,0,0,0,1,0,0,0,1,0,26,6.76,17.576,45.6976,1674.25,TRUE,FALSE,FALSE
2012,1.85824921049689,1,0,0,0,0,0,0,1,0,0,0,1,0,14,1.96,2.744,3.8416,1999.07,TRUE,FALSE,FALSE
2012,1.96360972615471,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,1999.07,TRUE,FALSE,FALSE
2012,3.06222201482282,0,0,0,0,0,0,0,0,0,0,0,1,0,23.5,5.5225,12.977875,30.49800625,2938.24,TRUE,FALSE,TRUE
2012,1.91231643176716,1,0,0,0,0,0,0,0,0,0,0,1,0,28,7.84,21.952,61.4656,2938.24,TRUE,FALSE,TRUE
2012,2.55139639105683,1,0,1,0,0,0,1,0,0,0,0,1,0,23,5.29,12.167,27.9841,1844.84,FALSE,FALSE,FALSE
2012,2.77453994237104,0,0,0,0,1,0,0,1,0,0,0,1,0,23,5.29,12.167,27.9841,1844.84,FALSE,FALSE,FALSE
2012,3.23055732964204,0,0,0,0,0,0,0,0,1,0,0,1,0,18,3.24,5.832,10.4976,1844.84,TRUE,FALSE,FALSE
2012,3.14226472249636,0,0,0,0,0,0,0,0,0,0,0,1,0,24.5,6.0025,14.706125,36.03000625,1816.42,TRUE,FALSE,TRUE
2012,3.3499040872746,1,0,0,0,0,0,0,1,0,0,0,1,0,22,4.84,10.648,23.4256,1816.42,TRUE,FALSE,FALSE
2012,4.10132017595853,0,0,0,0,1,0,0,0,0,0,0,1,0,25,6.25,15.625,39.0625,3017.27,FALSE,FALSE,TRUE
2012,2.14593128294867,0,0,0,0,0,0,0,1,0,0,0,1,0,33,10.89,35.937,118.5921,1682.18,TRUE,FALSE,FALSE
2012,2.49423797721688,0,0,0,0,0,0,0,1,0,0,0,1,0,25,6.25,15.625,39.0625,1932.42,TRUE,FALSE,FALSE
2012,1.7404661748405,0,0,1,0,0,0,0,1,0,0,0,1,0,10,1,1,1,1481.54,FALSE,FALSE,FALSE
2012,2.22597399062221,1,0,1,0,0,0,0,0,0,0,0,1,0,8,0.64,0.512,0.4096,1481.54,FALSE,FALSE,TRUE
2012,2.05891990595904,1,1,0,0,0,0,0,1,0,0,0,1,0,28,7.84,21.952,61.4656,3634.98,FALSE,FALSE,FALSE
2012,3.00506360098288,0,0,1,0,0,0,0,0,1,0,0,1,0,15,2.25,3.375,5.0625,1390.53,FALSE,FALSE,FALSE
2012,2.12487787375084,1,0,0,0,0,0,1,0,0,0,0,1,0,21,4.41,9.261,19.4481,1974.3,TRUE,FALSE,FALSE
2012,2.30008196277593,0,0,0,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,1974.3,TRUE,FALSE,FALSE
2012,2.65675690671466,0,0,0,0,0,0,0,0,1,0,0,1,0,8,0.64,0.512,0.4096,1576.78,TRUE,FALSE,FALSE
2012,2.87990045802887,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,1576.78,TRUE,FALSE,FALSE
2012,2.90621776634624,0,0,0,0,0,0,0,0,0,0,0,1,0,26.5,7.0225,18.609625,49.31550625,1296.93,TRUE,FALSE,TRUE
2012,2.77453994237104,1,0,0,0,0,0,0,0,1,0,0,1,0,24,5.76,13.824,33.1776,3611.97,TRUE,FALSE,FALSE
2012,2.30008196277593,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0.81,0.729,0.6561,1916.09,TRUE,FALSE,TRUE
2012,2.55139639105683,1,0,0,0,0,0,0,0,0,0,0,1,0,32,10.24,32.768,104.8576,2938.24,TRUE,FALSE,TRUE
2012,2.36907483426288,1,0,0,0,0,0,0,0,0,0,0,1,0,29,8.41,24.389,70.7281,1556.06,TRUE,FALSE,TRUE
2012,2.87990045802887,0,0,0,0,0,0,0,0,0,0,0,1,0,18,3.24,5.832,10.4976,1833.69,TRUE,FALSE,TRUE
2012,2.70554707088409,1,0,0,0,0,0,0,0,0,0,0,1,0,16,2.56,4.096,6.5536,1833.69,TRUE,FALSE,TRUE
2012,2.59221838557709,0,0,0,0,0,0,0,0,0,1,0,1,0,13,1.69,2.197,2.8561,1890.17,TRUE,FALSE,FALSE
2012,2.65675690671466,0,0,0,0,0,0,0,0,0,0,0,1,0,27,7.29,19.683,53.1441,1435.96,TRUE,FALSE,TRUE
2012,2.79651884908982,0,0,0,0,0,0,0,0,0,0,0,1,0,30,9,27,81,1496.96,TRUE,FALSE,TRUE
2012,3.54052444688325,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5,0.4225,0.274625,0.17850625,1511.63,TRUE,FALSE,TRUE
2012,2.30008196277593,1,1,0,0,0,0,0,0,0,0,0,1,0,22.5,5.0625,11.390625,25.62890625,1627.15,FALSE,FALSE,TRUE
2012,2.55139639105683,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0.81,0.729,0.6561,1702.75,TRUE,FALSE,FALSE
2012,2.43361335540045,1,0,0,0,0,0,0,1,0,0,0,1,0,11,1.21,1.331,1.4641,1702.75,TRUE,FALSE,FALSE
2012,3.32458627929031,0,0,0,0,0,0,0,1,0,0,0,1,0,29,8.41,24.389,70.7281,3116.31,TRUE,FALSE,FALSE
2012,2.70554707088409,1,0,0,0,0,0,0,0,0,0,0,1,0,19,3.61,6.859,13.0321,1674.25,TRUE,FALSE,TRUE
2012,2.87990045802887,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1.96,2.744,3.8416,1674.25,TRUE,FALSE,TRUE
2012,2.06588857527513,0,0,0,0,0,0,0,1,0,0,0,1,0,10,1,1,1,1879.25,TRUE,FALSE,FALSE
2012,1.42809148979835,1,0,0,0,0,0,0,0,0,0,0,1,0,7.5,0.5625,0.421875,0.31640625,1879.25,TRUE,FALSE,TRUE
2012,2.43361335540045,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1.44,1.728,2.0736,1795.99,TRUE,FALSE,FALSE
2012,2.44911754193642,0,0,0,0,0,0,0,1,0,0,0,1,0,11,1.21,1.331,1.4641,2846.28,TRUE,FALSE,FALSE
2012,3.24454357161678,0,0,0,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,1662.03,TRUE,FALSE,FALSE
2012,2.43361335540045,1,0,1,0,0,0,0,1,0,0,0,1,0,15,2.25,3.375,5.0625,1756.93,FALSE,FALSE,FALSE
2012,2.79028829933918,0,0,0,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,2968.88,TRUE,FALSE,FALSE
2012,2.64718745569851,1,0,0,0,0,0,0,1,0,0,0,1,0,17,2.89,4.913,8.3521,2087.11,TRUE,FALSE,FALSE
2012,1.41356338923544,0,0,0,0,0,0,0,1,0,0,0,1,0,21,4.41,9.261,19.4481,2087.11,TRUE,FALSE,FALSE
2012,2.65675690671466,0,0,0,0,0,0,0,0,0,0,0,1,0,24,5.76,13.824,33.1776,1864.08,TRUE,FALSE,TRUE
2012,3.16758253048065,0,0,0,0,0,0,0,0,0,0,0,1,0,23,5.29,12.167,27.9841,3634.98,TRUE,FALSE,TRUE
2012,2.69597761986794,0,0,0,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,1651.43,TRUE,FALSE,FALSE
2012,2.14593128294867,1,0,0,0,0,0,0,0,1,0,0,1,0,13,1.69,2.197,2.8561,1727.67,TRUE,FALSE,FALSE
2012,3.29274567343466,0,0,0,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,1727.67,TRUE,FALSE,FALSE
2012,2.55139639105683,0,0,0,0,0,0,0,1,0,0,0,1,0,18,3.24,5.832,10.4976,1511.63,TRUE,FALSE,FALSE
2012,2.65675690671466,1,0,0,0,0,0,0,0,0,1,0,1,0,12,1.44,1.728,2.0736,1746.78,TRUE,FALSE,FALSE
2012,1.67592765370293,1,0,0,0,0,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,3602.77,TRUE,FALSE,FALSE
2012,2.2457389098168,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0.25,0.125,0.0625,1569.57,TRUE,FALSE,FALSE
2012,3.52292325140625,0,0,0,0,0,0,0,1,0,0,0,1,0,13,1.69,2.197,2.8561,2522.32,TRUE,FALSE,FALSE
2012,3.00506360098288,0,0,0,0,0,0,0,0,0,1,0,1,0,20,4,8,16,2455.01,TRUE,FALSE,FALSE
2012,2.74476778403737,1,0,0,0,0,0,0,0,1,0,0,1,0,21,4.41,9.261,19.4481,2455.01,TRUE,FALSE,FALSE
2012,1.85824921049689,1,0,0,0,0,0,0,1,0,0,0,1,0,19,3.61,6.859,13.0321,2295.64,TRUE,FALSE,FALSE
2012,3.41444260841218,1,0,0,0,0,0,0,0,1,0,0,1,0,20,4,8,16,2166.69,TRUE,FALSE,FALSE
2012,2.97521063783319,0,0,0,0,0,0,0,0,0,0,0,1,0,16.5,2.7225,4.492125,7.41200625,2273.69,TRUE,FALSE,TRUE
2012,2.77453994237104,1,0,0,0,0,0,0,0,0,0,0,1,0,15.5,2.4025,3.723875,5.77200625,2273.69,TRUE,FALSE,TRUE
2012,2.70554707088409,1,0,0,0,0,0,0,0,0,0,0,1,0,28,7.84,21.952,61.4656,1567.06,TRUE,FALSE,TRUE
2012,1.87659834916508,0,0,0,0,0,0,0,1,0,0,0,1,0,6,0.36,0.216,0.1296,2141.44,TRUE,FALSE,FALSE
2012,1.45278410238872,1,0,0,0,1,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,1712.23,FALSE,FALSE,FALSE
2012,2.30008196277593,0,0,0,0,0,0,0,1,0,0,0,1,0,35,12.25,42.875,150.0625,1286.34,TRUE,FALSE,FALSE
2012,3.50923612584386,0,0,0,0,0,0,0,0,0,0,0,1,0,32,10.24,32.768,104.8576,3298.31,TRUE,FALSE,TRUE
2012,2.32977945165524,0,0,0,0,0,0,0,1,0,0,0,1,0,25,6.25,15.625,39.0625,3084.14,TRUE,FALSE,FALSE
2012,2.05891990595904,0,0,0,0,1,0,0,1,0,0,0,1,0,34,11.56,39.304,133.6336,2780.15,FALSE,FALSE,FALSE
