"","day1","day2","day3","day4","date","stormy","mixed","price","qty","rainy","cold","windspd","windspd2","pricelevel","totr","tots"
"696",0,1,0,0,920114,0,1,0.0231212082421872,7.57851449176458,0,0,2.813411,7.91528,0.8568182,7070,5590
"697",0,0,1,0,920115,1,0,-0.48979112694936,8.9673647062927,1,1,2.995732,8.974412,1.266667,2873,2270
"698",0,0,0,1,920116,1,0,0.623973669994707,7.76233245549168,0,1,3.113515,9.693978,1.1875,1915,4690
"699",0,0,0,0,920117,1,0,-0.0634871203559628,9.62754054348463,1,1,3.218876,10.36116,1.166667,240,1283
"700",1,0,0,0,920120,1,0,0.404270719054988,8.63365991050643,0,1,3.075775,9.460391,1.035714,300,580
"701",0,1,0,0,920121,0,1,-1.17532961393445,8.56674693079044,1,1,3.075775,9.460391,1.24375,1960,1550
"702",0,0,1,0,920122,0,0,-0.190067202812679,8.9543448997402,0,1,2.908721,8.460658,0.9394737,5408,4410
"703",0,0,0,1,920123,0,0,-0.0466073207482989,8.3964059759315,0,0,2.70805,7.333536,0.6428571,10130,9909
"704",0,0,0,0,920124,0,0,-1.16794245711859,10.2637146548309,1,0,2.862201,8.192194,0.4630435,12943,11140
"705",1,0,0,0,920127,1,0,0.573788832862983,8.42370648097594,1,1,3.113515,9.693978,0.4775,2766,4289
"706",0,1,0,0,920128,0,1,-0.221374882833397,8.15558945050579,0,1,2.862201,8.192194,0.4852941,4050,5548
"707",0,0,1,0,920129,0,0,-0.138175137947616,7.92350635587055,0,1,2.813411,7.91528,0.5954546,6208,3445
"708",0,0,0,1,920130,0,0,0.146330526649892,7.71333728084842,0,1,2.650892,7.027227,0.575,7539,6151
"709",0,0,0,0,920131,0,0,0.173344227836253,8.98823428516107,0,0,2.650892,7.027227,0.5717391,6250,4525
"710",1,0,0,0,920203,1,0,0.0694946321345649,8.61443257202771,0,1,3.251666,10.57333,0.6545454,8620,8250
"711",0,1,0,0,920204,1,0,-0.0410152651305014,8.23415952474098,0,1,3.283414,10.78081,0.4615385,300,1860
"712",0,0,1,0,920205,1,0,0.0814609741232157,8.11299769079769,0,1,3.075775,9.460391,0.8153846,360,1280
"713",0,0,0,1,920206,1,0,0.499051176982207,8.51246765976559,0,1,3.075775,9.460391,1.468421,5680,4855
"714",0,0,0,0,920207,0,1,-0.270711596302436,9.45344849773285,0,1,2.953173,8.721229,1.416216,7484,8089
"715",1,0,0,0,920210,1,0,-0.134040420285589,8.05886159163716,0,1,3.036554,9.220662,1.38125,6960,6275
"716",0,1,0,0,920211,1,0,-0.132848407877423,6.947880631126,0,1,2.953173,8.721229,1.544231,2460,2680
"717",0,0,1,0,920212,1,0,0.198405404410536,9.07276707740807,0,1,2.908721,8.460658,1.221429,8396,5390
"718",0,0,0,1,920213,0,1,0.268129766637071,8.68348234566106,0,1,2.862201,8.192194,0.9928572,14440,8400
"719",0,0,0,0,920214,0,1,0.406588179981448,9.14674127811455,0,1,2.862201,8.192194,0.6222222,7095,13708
"720",0,1,0,0,920218,0,0,-0.636654764437343,9.28355935656987,0,1,2.862201,8.192194,0.4625,19698,17555
"721",0,0,1,0,920219,0,1,-0.416685168670572,7.38405401590728,0,0,2.813411,7.91528,0.3346154,10,3474
"722",0,0,0,1,920220,0,0,-0.785434761953393,9.28977474590351,0,0,2.70805,7.333536,0.4230769,6470,5870
"723",0,0,0,0,920221,0,1,-0.0327735294708069,7.95362041561742,0,0,2.762117,7.629292,0.55,6695,8390
"724",1,0,0,0,920224,0,0,-0.368491229967784,8.74215432217678,0,1,2.525729,6.379305,0.5666667,5222,4340
"725",0,1,0,0,920225,0,0,-0.530295434934199,9.60118109708068,0,1,2.590267,6.709484,0.4625,2885,2100
"726",0,0,1,0,920226,0,1,-0.36888837307758,9.22258948422768,0,1,2.862201,8.192194,0.7615384,2025,2575
"727",0,0,0,1,920227,1,0,0.895080677059287,7.38633219802994,1,1,2.953173,8.721229,1.203125,1179,2850
"728",0,0,0,0,920228,1,0,0.146694822781547,8.82821985795742,0,0,2.908721,8.460658,1.229687,7420,6190
"729",1,0,0,0,920302,0,1,-0.170002034268035,8.17436113006468,0,0,2.908721,8.460658,1.076923,5855,5635
"730",0,1,0,0,920303,1,0,0.431748995755719,6.74720496585619,0,1,2.908721,8.460658,0.9928572,7327,6730
"731",0,0,1,0,920304,0,1,0.0235035324689408,6.61173666359661,0,0,2.762117,7.629292,0.775,7850,8055
"732",0,0,0,1,920305,0,1,0.806052357911939,8.82018744615183,0,0,2.650892,7.027227,0.789394,8610,10135
"733",0,0,0,0,920306,0,0,-0.478807024470087,8.30123223019861,0,0,2.590267,6.709484,0.6157895,5213,5263
"734",1,0,0,0,920309,0,1,-0.64524806764871,9.26834611695746,0,0,2.862201,8.192194,0.444,26530,21620
"735",0,1,0,0,920310,0,1,-0.0321709715196627,8.82534142537197,0,0,2.813411,7.91528,0.62,4520,9685
"736",0,0,1,0,920311,0,1,-0.559000737907819,9.02966493318898,0,1,2.762117,7.629292,0.7944444,3375,3350
"737",0,0,0,1,920312,1,0,0.153459590501497,6.79268555300003,1,1,3.075775,9.460391,0.7491667,10600,11015
"738",0,0,0,0,920313,1,0,0.41174048349812,7.77933495581143,0,1,3.283414,10.78081,0.7111111,21070,3030
"739",1,0,0,0,920316,0,0,-0.651634913530737,8.89451556485357,0,1,2.862201,8.192194,0.618,250,15520
"740",0,1,0,0,920317,0,0,-0.843420081927588,8.50211105545197,0,1,2.813411,7.91528,0.5589285,7610,9590
"741",0,0,1,0,920318,0,1,-0.16501450673872,9.29895543077659,0,1,2.908721,8.460658,0.9636363,3065,1705
"742",0,0,0,1,920319,0,0,-0.213197596859989,8.00215256018132,0,1,2.813411,7.91528,1.0775,3830,5510
"743",0,0,0,0,920320,1,0,-0.147655244317161,9.02085243794975,1,1,3.075775,9.460391,0.5904762,8342,7347
"744",1,0,0,0,920323,0,0,0.0934101071020006,9.59162677240153,0,1,2.590267,6.709484,0.89375,2305,2585
"745",0,1,0,0,920324,0,1,0.165657824302905,7.7833318233744,0,1,2.762117,7.629292,0.7884616,4410,3745
"746",0,0,1,0,920325,0,1,0.056029047903948,9.09951742149768,0,1,2.762117,7.629292,0.6541666,3000,2940
"747",0,0,0,1,920326,0,1,-0.0587323081743145,8.48423208398034,0,0,2.862201,8.192194,0.6170455,11783,12140
"748",0,0,0,0,920327,0,1,0.318130671521653,8.33902383364632,0,0,2.862201,8.192194,0.825,2535,2295
"749",1,0,0,0,920330,1,0,0.225366910071001,9.36491654424523,0,0,3.401197,11.56814,1.2,5130,2220
"750",0,1,0,0,920331,1,0,0.0014376439085102,7.76110704046553,0,0,3.184974,10.14406,1.333333,514,1112
"751",0,0,1,0,920401,0,1,-0.437320153111044,8.65760532696158,1,0,2.953173,8.721229,0.8291667,3920,4940
"752",0,0,0,1,920402,0,0,-0.212675838151943,9.51858522369321,0,0,2.590267,6.709484,0.64375,10240,11310
"753",0,0,0,0,920403,0,0,-0.209935353015823,9.48691001754308,1,1,2.862201,8.192194,0.5666667,15042,14480
"754",1,0,0,0,920406,0,0,-0.0700022228181307,8.19084843929775,0,0,2.813411,7.91528,0.6788461,6852,7727
"755",0,1,0,0,920407,0,0,-0.599254772766149,7.93574437306638,0,0,2.70805,7.333536,0.6,305,1465
"756",0,0,1,0,920408,0,0,-0.226367175789823,8.64260364815844,0,0,2.70805,7.333536,0.5406896,14148,12280
"757",0,0,0,1,920409,0,0,-0.379906208462453,9.51303078944776,0,0,2.650892,7.027227,0.6786207,5160,6250
"758",0,0,0,0,920410,0,0,-0.722265264082508,8.45175476741547,0,0,2.650892,7.027227,0.6895834,4340,5350
"759",1,0,0,0,920413,0,0,-0.761030248250652,9.57019121935807,0,1,2.862201,8.192194,0.7333333,7049,5535
"760",0,1,0,0,920414,0,0,-0.336872729773595,8.04132080042208,0,0,2.995732,8.974412,0.7045454,200,2260
"761",0,0,1,0,920415,0,0,-0.15318671966085,7.61436627994747,0,0,2.762117,7.629292,0.8,360,490
"762",0,0,0,1,920416,0,0,-0.249399020732027,9.00692571076778,0,0,2.525729,6.379305,0.7320513,11875,9655
"763",0,0,0,0,920417,0,0,0.254737959876043,8.71383456021317,1,0,2.456736,6.035551,0.7978261,3900,6050
"764",0,1,0,0,920421,0,0,-0.435744262248645,8.33177188014038,0,0,2.590267,6.709484,0.7525641,10700,10494
"765",0,0,1,0,920422,0,0,-1.06802514776065,9.69130573737883,0,0,2.525729,6.379305,0.9074074,3940,4118
"766",0,0,0,1,920423,0,0,-0.656756392596534,9.71442100714386,1,0,2.650892,7.027227,0.8676924,6570,5910
"767",0,0,0,0,920424,0,0,-0.235559654646265,8.14171500889319,0,0,2.650892,7.027227,0.5848276,15940,15455
"768",1,0,0,0,920427,0,0,-0.19981912051163,8.7910625042748,0,0,2.650892,7.027227,0.6314815,8170,5060
"769",0,1,0,0,920428,0,0,-0.565846628730361,8.53728240329682,0,0,2.590267,6.709484,0.6147059,1676,3300
"770",0,0,1,0,920429,0,0,-0.108239954969017,8.72817441269639,0,0,2.525729,6.379305,0.4675,6963,5785
"771",0,0,0,1,920430,0,0,-0.380809658121807,8.48874671347941,0,0,2.525729,6.379305,0.409375,7694,9050
"772",0,0,0,0,920501,0,0,-0.683272144406019,9.1503785560642,0,0,2.525729,6.379305,0.330303,11370,8520
"773",1,0,0,0,920504,0,0,-0.896272563649296,8.36271940109237,0,0,2.862201,8.192194,0.45,1610,6260
"774",0,1,0,0,920505,0,1,-0.313387590061533,7.54588552333839,0,0,2.908721,8.460658,0.9166666,1320,1290
"775",0,0,1,0,920506,0,1,-0.534436566666394,8.80824605412883,0,0,2.862201,8.192194,1.203125,2305,1450
"776",0,0,0,1,920507,0,1,0.357618973305308,8.88031216659041,0,0,2.813411,7.91528,1.25,6080,4780
"777",0,0,0,0,920508,0,1,0.696452519834924,8.36728209682433,0,0,2.862201,8.192194,1.752632,4020,3420
"778",1,0,0,0,911202,1,0,0.281029747633846,8.22037858283686,1,0,2.995732,8.974412,0.65,7232,8058
"779",0,1,0,0,911203,1,0,-0.288792626100981,7.94930393803336,0,0,2.995732,8.974412,1,2110,2224
"780",0,0,1,0,911204,0,1,0.109396157608496,8.56950598134877,1,1,2.813411,7.91528,1.075,5247,4231
"781",0,0,0,1,911205,1,0,-0.000726964623118054,7.97909665181762,0,1,3.036554,9.220662,1.280357,1290,5750
"782",0,0,0,0,911206,1,0,0.307516022939812,8.88320547066212,0,1,3.036554,9.220662,1.943182,1717,2551
"783",1,0,0,0,911209,0,0,-0.795788991561089,9.56448297358009,0,0,2.762117,7.629292,0.8134146,11643,10977
"784",0,1,0,0,911210,0,1,0.0220992530399347,8.3676334655478,0,0,2.762117,7.629292,0.890625,9640,7485
"785",0,0,1,0,911211,0,0,-0.294188989922808,8.77711300420071,1,0,2.762117,7.629292,0.7711539,9347,9009
"786",0,0,0,1,911212,0,1,-0.0389328617990063,8.34357887035983,0,0,2.762117,7.629292,0.8894737,3890,4055
"787",0,0,0,0,911213,0,0,0.0937129304716349,9.05801260963497,0,0,2.590267,6.709484,0.7102941,16318,9992
"788",1,0,0,0,911216,1,0,0.650578397228646,7.441580872407,0,1,3.149883,9.921763,0.882,8725,5180
"789",0,1,0,0,911217,1,0,0.0911599986889007,7.81803239647669,0,1,3.218876,10.36116,1.027778,2780,5030
"790",0,0,1,0,911218,1,0,0.386454071035145,7.90844214877717,0,1,3.184974,10.14406,0.93125,9078,6833
"791",0,0,0,1,911219,1,0,0.121897807106759,8.39745814641305,0,1,3.113515,9.693978,1.130952,5066,9763
"792",0,0,0,0,911220,1,0,0.0498713184196315,9.80134675618214,0,1,3.149883,9.921763,1.2375,4796,5999
"793",1,0,0,0,911223,0,1,-0.236234201829258,7.80290807436407,0,1,2.953173,8.721229,0.7281818,13647,12196
"794",0,1,0,0,911224,0,1,0.225767630240393,6.56424817117537,0,1,3.036554,9.220662,0.896875,1255,3464
"795",0,0,0,1,911226,0,1,0.482299543470802,9.68524333223357,0,1,2.953173,8.721229,1.25,1115,815
"796",0,0,0,0,911227,0,0,-0.418879184916957,7.84719174423082,0,1,2.862201,8.192194,1.279487,6887,6627
"797",1,0,0,0,911230,0,0,0.0839776262012295,9.08185318502303,1,1,2.70805,7.333536,0.9273437,15894,14260
"798",0,1,0,0,911231,0,0,-0.446389195818401,9.77654980628455,1,1,2.862201,8.192194,1.228261,5850,4015
"799",0,0,0,1,920102,0,0,-0.297958743129686,8.88164567844651,0,0,2.813411,7.91528,1.244595,409,4109
"800",0,0,0,0,920103,0,0,-0.242000723190205,9.20122400526269,0,0,2.456736,6.035551,1.359375,7222,7222
"801",1,0,0,0,920106,1,0,-0.386448657318794,8.47004637887758,0,0,3.314186,10.98383,1.491216,13036,11224
"802",0,1,0,0,920107,1,0,0.391674686070937,8.43311450934017,0,1,3.344039,11.1826,1.64375,1760,3370
"803",0,0,1,0,920108,1,0,-0.201579636695191,7.98458257304145,0,1,3.036554,9.220662,1.487097,4824,3470
"804",0,0,0,1,920109,0,1,-0.406824561815823,8.10165764967426,0,1,2.813411,7.91528,1.327174,16489,13607
"805",0,0,0,0,920110,0,1,-0.283173018263546,8.10568573850965,1,0,2.650892,7.027227,1.254,4842,5260
"806",1,0,0,0,920113,0,1,0.216086296068101,7.46706181100028,0,0,2.908721,8.460658,0.9302325,12732,11930
"807",0,1,0,0,920114,0,1,-0.0355681962411358,8.15083126115847,0,0,2.813411,7.91528,0.8568182,7070,5590
"808",0,0,1,0,920115,1,0,-0.34687076387674,8.08429459738302,1,1,2.995732,8.974412,1.266667,2873,2270
"809",0,0,0,1,920116,1,0,-0.465984688311595,8.46759638618237,0,1,3.113515,9.693978,1.1875,1915,4690
"810",0,0,0,0,920117,1,0,0.715917543835825,7.76408886370047,1,1,3.218876,10.36116,1.166667,240,1283
"811",1,0,0,0,920120,1,0,0.63654600118988,8.29399594065989,0,1,3.075775,9.460391,1.035714,300,580
"812",0,1,0,0,920121,0,1,-0.23153050547286,8.8174915435485,1,1,3.075775,9.460391,1.24375,1960,1550
"813",0,0,1,0,920122,0,0,-0.978233021214748,8.75308010251259,0,1,2.908721,8.460658,0.9394737,5408,4410
"814",0,0,0,1,920123,0,0,-0.488279088522108,9.49753064707268,0,0,2.70805,7.333536,0.6428571,10130,9909
"815",0,0,0,0,920124,0,0,0.350598568815791,7.25940377708961,1,0,2.862201,8.192194,0.4630435,12943,11140
"816",1,0,0,0,920127,1,0,0.659906000241435,7.52557126810832,1,1,3.113515,9.693978,0.4775,2766,4289
"817",0,1,0,0,920128,0,1,-0.551199938270814,9.20431379909057,0,1,2.862201,8.192194,0.4852941,4050,5548
"818",0,0,1,0,920129,0,0,-0.789274529509922,8.68431646779,0,1,2.813411,7.91528,0.5954546,6208,3445
"819",0,0,0,1,920130,0,0,-0.274441646798153,8.80260117694856,0,1,2.650892,7.027227,0.575,7539,6151
"820",0,0,0,0,920131,0,0,-0.245854355356265,7.5681866443448,0,0,2.650892,7.027227,0.5717391,6250,4525
"821",1,0,0,0,920203,1,0,-0.110618991087462,8.07189836563304,0,1,3.251666,10.57333,0.6545454,8620,8250
"822",0,1,0,0,920204,1,0,-0.144166718405127,8.88243718002837,0,1,3.283414,10.78081,0.4615385,300,1860
"823",0,0,1,0,920205,1,0,-0.634685863022078,8.60515590645931,0,1,3.075775,9.460391,0.8153846,360,1280
"824",0,0,0,1,920206,1,0,0.393545568161151,8.70148022436065,0,1,3.075775,9.460391,1.468421,5680,4855
"825",0,0,0,0,920207,0,1,0.211694434188871,8.20901375340298,0,1,2.953173,8.721229,1.416216,7484,8089
"826",1,0,0,0,920210,1,0,-0.201374078246961,8.99504680165688,0,1,3.036554,9.220662,1.38125,6960,6275
"827",0,1,0,0,920211,1,0,0.472419339322921,7.34888224008049,0,1,2.953173,8.721229,1.544231,2460,2680
"828",0,0,1,0,920212,1,0,-0.135941406964361,8.32350965672032,0,1,2.908721,8.460658,1.221429,8396,5390
"829",0,0,0,1,920213,0,1,0.867936594110116,8.82644558863204,0,1,2.862201,8.192194,0.9928572,14440,8400
"830",0,0,0,0,920214,0,1,0.399558447985572,10.0884557702678,0,1,2.862201,8.192194,0.6222222,7095,13708
"831",0,1,0,0,920218,0,0,-0.717124899519568,7.90234761520695,0,1,2.862201,8.192194,0.4625,19698,17555
"832",0,0,1,0,920219,0,1,-0.746693008081521,7.85422768789505,0,0,2.813411,7.91528,0.3346154,10,3474
"833",0,0,0,1,920220,0,0,-0.473361360076052,8.13675386208906,0,0,2.70805,7.333536,0.4230769,6470,5870
"834",0,0,0,0,920221,0,1,0.601292734117016,7.24677675818846,0,0,2.762117,7.629292,0.55,6695,8390
"835",1,0,0,0,920224,0,0,-0.886212394657171,9.14526898368101,0,1,2.525729,6.379305,0.5666667,5222,4340
"836",0,1,0,0,920225,0,0,-0.325119034237682,7.17105103856275,0,1,2.590267,6.709484,0.4625,2885,2100
"837",0,0,1,0,920226,0,1,-0.238843213197614,8.30748701202674,0,1,2.862201,8.192194,0.7615384,2025,2575
"838",0,0,0,1,920227,1,0,0.305000726985231,8.52875563111877,1,1,2.953173,8.721229,1.203125,1179,2850
"839",0,0,0,0,920228,1,0,0.0633812242291478,8.94362634619157,0,0,2.908721,8.460658,1.229687,7420,6190
"840",1,0,0,0,920302,0,1,-0.414391024719345,8.48065161944833,0,0,2.908721,8.460658,1.076923,5855,5635
"841",0,1,0,0,920303,1,0,-0.502509522819067,9.13160001467528,0,1,2.908721,8.460658,0.9928572,7327,6730
"842",0,0,1,0,920304,0,1,-0.4411682214662,8.43423767018309,0,0,2.762117,7.629292,0.775,7850,8055
"843",0,0,0,1,920305,0,1,-0.119199183151188,8.82926886605626,0,0,2.650892,7.027227,0.789394,8610,10135
"844",0,0,0,0,920306,0,0,0.11000877093405,8.70928128648835,0,0,2.590267,6.709484,0.6157895,5213,5263
"845",1,0,0,0,920309,0,1,0.322053549501589,9.76355908670383,0,0,2.862201,8.192194,0.444,26530,21620
"846",0,1,0,0,920310,0,1,-0.320172777568014,7.76310092017804,0,0,2.813411,7.91528,0.62,4520,9685
"847",0,0,1,0,920311,0,1,-0.682633015069156,9.5794100291749,0,1,2.762117,7.629292,0.7944444,3375,3350
"848",0,0,0,1,920312,1,0,0.477996135803488,7.51307460034536,1,1,3.075775,9.460391,0.7491667,10600,11015
"849",0,0,0,0,920313,1,0,0.710411316425436,8.49780786063609,0,1,3.283414,10.78081,0.7111111,21070,3030
"850",1,0,0,0,920316,0,0,-0.356200615813343,7.90646582260405,0,1,2.862201,8.192194,0.618,250,15520
"851",0,1,0,0,920317,0,0,-0.0238630265871205,7.84754195217778,0,1,2.813411,7.91528,0.5589285,7610,9590
"852",0,0,1,0,920318,0,1,-0.236696924661972,8.42440745217101,0,1,2.908721,8.460658,0.9636363,3065,1705
"853",0,0,0,1,920319,0,0,-0.583142873503813,7.48680815393005,0,1,2.813411,7.91528,1.0775,3830,5510
"854",0,0,0,0,920320,1,0,0.0219579421029352,7.60020490527956,1,1,3.075775,9.460391,0.5904762,8342,7347
"855",1,0,0,0,920323,0,0,-0.761545613700414,8.50203950286341,0,1,2.590267,6.709484,0.89375,2305,2585
"856",0,1,0,0,920324,0,1,0.289460249000236,8.66597595563092,0,1,2.762117,7.629292,0.7884616,4410,3745
"857",0,0,1,0,920325,0,1,-0.578444457744947,7.22370167140773,0,1,2.762117,7.629292,0.6541666,3000,2940
"858",0,0,0,1,920326,0,1,-0.0582955750443159,7.94309148465045,0,0,2.862201,8.192194,0.6170455,11783,12140
"859",0,0,0,0,920327,0,1,0.742062225173551,8.00474666329234,0,0,2.862201,8.192194,0.825,2535,2295
"860",1,0,0,0,920330,1,0,-0.418290995870672,8.21843191951214,0,0,3.401197,11.56814,1.2,5130,2220
"861",0,1,0,0,920331,1,0,-0.423012744137385,7.99492480345723,0,0,3.184974,10.14406,1.333333,514,1112
"862",0,0,1,0,920401,0,1,-0.891531552288117,9.64417145418677,1,0,2.953173,8.721229,0.8291667,3920,4940
"863",0,0,0,1,920402,0,0,-0.0862881557987238,9.05179632346942,0,0,2.590267,6.709484,0.64375,10240,11310
"864",0,0,0,0,920403,0,0,-0.627189727061944,8.33652596565494,1,1,2.862201,8.192194,0.5666667,15042,14480
"865",1,0,0,0,920406,0,0,-0.174528070788575,8.16045152020529,0,0,2.813411,7.91528,0.6788461,6852,7727
"866",0,1,0,0,920407,0,0,-0.222405967521499,8.76460619355634,0,0,2.70805,7.333536,0.6,305,1465
"867",0,0,1,0,920408,0,0,-0.648855222725821,8.19536523624175,0,0,2.70805,7.333536,0.5406896,14148,12280
"868",0,0,0,1,920409,0,0,-0.707744921542321,8.60260084937645,0,0,2.650892,7.027227,0.6786207,5160,6250
"869",0,0,0,0,920410,0,0,0.173385539393536,9.27116841935542,0,0,2.650892,7.027227,0.6895834,4340,5350
"870",1,0,0,0,920413,0,0,-0.174246011927365,8.71261685972764,0,1,2.862201,8.192194,0.7333333,7049,5535
"871",0,1,0,0,920414,0,0,-0.23746522744393,8.72202806057746,0,0,2.995732,8.974412,0.7045454,200,2260
"872",0,0,1,0,920415,0,0,-0.172180559705589,8.9862842528617,0,0,2.762117,7.629292,0.8,360,490
"873",0,0,0,1,920416,0,0,-0.0339979905142447,8.08802407776016,0,0,2.525729,6.379305,0.7320513,11875,9655
"874",0,0,0,0,920417,0,0,-0.203272667218992,8.92856599916223,1,0,2.456736,6.035551,0.7978261,3900,6050
"875",0,1,0,0,920421,0,0,-0.166248010602323,8.20530003520395,0,0,2.590267,6.709484,0.7525641,10700,10494
"876",0,0,1,0,920422,0,0,-0.0909573828427259,9.15832541363829,0,0,2.525729,6.379305,0.9074074,3940,4118
"877",0,0,0,1,920423,0,0,-0.0771777218564709,7.8959073930426,1,0,2.650892,7.027227,0.8676924,6570,5910
"878",0,0,0,0,920424,0,0,-0.221877169780508,8.28495157880166,0,0,2.650892,7.027227,0.5848276,15940,15455
"879",1,0,0,0,920427,0,0,-0.792759925944753,8.10045196522407,0,0,2.650892,7.027227,0.6314815,8170,5060
"880",0,1,0,0,920428,0,0,-0.171850572077028,7.9008630881807,0,0,2.590267,6.709484,0.6147059,1676,3300
"881",0,0,1,0,920429,0,0,0.180239790993518,8.60729291003094,0,0,2.525729,6.379305,0.4675,6963,5785
"882",0,0,0,1,920430,0,0,-0.0636122727786441,8.6848390831522,0,0,2.525729,6.379305,0.409375,7694,9050
"883",0,0,0,0,920501,0,0,-0.316343919908309,8.24645254245823,0,0,2.525729,6.379305,0.330303,11370,8520
"884",1,0,0,0,920504,0,0,-0.475394079963666,9.59721157116276,0,0,2.862201,8.192194,0.45,1610,6260
"885",0,1,0,0,920505,0,1,-0.00139946048948669,8.53573247186655,0,0,2.908721,8.460658,0.9166666,1320,1290
"886",0,0,1,0,920506,0,1,0.206121462138695,7.53815630330761,0,0,2.862201,8.192194,1.203125,2305,1450
"887",0,0,0,1,920507,0,1,0.0798731845666758,9.14857910707686,0,0,2.813411,7.91528,1.25,6080,4780
"888",0,0,0,0,920508,0,1,-0.367982901362412,8.38645585863787,0,0,2.862201,8.192194,1.752632,4020,3420
"889",1,0,0,0,911202,1,0,0.0371296240149102,8.43130593372043,1,0,2.995732,8.974412,0.65,7232,8058
"890",0,1,0,0,911203,1,0,-0.45872633186111,8.64369939592025,0,0,2.995732,8.974412,1,2110,2224
"891",0,0,1,0,911204,0,1,0.32979103129813,7.94112121504762,1,1,2.813411,7.91528,1.075,5247,4231
"892",0,0,0,1,911205,1,0,0.156655410431378,8.62025211345625,0,1,3.036554,9.220662,1.280357,1290,5750
"893",0,0,0,0,911206,1,0,-0.453019423401962,9.2123486455914,0,1,3.036554,9.220662,1.943182,1717,2551
"894",1,0,0,0,911209,0,0,-0.319532835400439,7.87909561321289,0,0,2.762117,7.629292,0.8134146,11643,10977
"895",0,1,0,0,911210,0,1,-0.483263567528174,8.50721193487472,0,0,2.762117,7.629292,0.890625,9640,7485
"896",0,0,1,0,911211,0,0,-0.367913562869403,8.88628087928742,1,0,2.762117,7.629292,0.7711539,9347,9009
"897",0,0,0,1,911212,0,1,-1.04448440428261,8.48792631029851,0,0,2.762117,7.629292,0.8894737,3890,4055
"898",0,0,0,0,911213,0,0,-0.300289952366206,8.99569212617038,0,0,2.590267,6.709484,0.7102941,16318,9992
"899",1,0,0,0,911216,1,0,0.0780539206672897,8.18254266868634,0,1,3.149883,9.921763,0.882,8725,5180
"900",0,1,0,0,911217,1,0,-0.570690603208432,8.0507567187258,0,1,3.218876,10.36116,1.027778,2780,5030
"901",0,0,1,0,911218,1,0,0.208371464594064,7.94964082008514,0,1,3.184974,10.14406,0.93125,9078,6833
"902",0,0,0,1,911219,1,0,0.78551052577302,8.03065405689204,0,1,3.113515,9.693978,1.130952,5066,9763
"903",0,0,0,0,911220,1,0,-0.514119967540336,9.0662020937739,0,1,3.149883,9.921763,1.2375,4796,5999
"904",1,0,0,0,911223,0,1,-0.553102151832302,9.47070232378758,0,1,2.953173,8.721229,0.7281818,13647,12196
"905",0,1,0,0,911224,0,1,0.077804161088217,9.2649414252746,0,1,3.036554,9.220662,0.896875,1255,3464
"906",0,0,0,1,911226,0,1,0.0429629659524942,8.63317492780665,0,1,2.953173,8.721229,1.25,1115,815
"907",0,0,0,0,911227,0,0,0.109351030492877,8.8123918876778,0,1,2.862201,8.192194,1.279487,6887,6627
"908",1,0,0,0,911230,0,0,0.0979054269475563,8.56575240462695,1,1,2.70805,7.333536,0.9273437,15894,14260
"909",0,1,0,0,911231,0,0,-0.421523507296508,8.25755693337432,1,1,2.862201,8.192194,1.228261,5850,4015
"910",0,0,0,1,920102,0,0,-0.478781614313265,9.3115584150244,0,0,2.813411,7.91528,1.244595,409,4109
"911",0,0,0,0,920103,0,0,-0.416417059039318,9.96175615033313,0,0,2.456736,6.035551,1.359375,7222,7222
"912",1,0,0,0,920106,1,0,0.592635583815636,7.32056758378886,0,0,3.314186,10.98383,1.491216,13036,11224
"913",0,1,0,0,920107,1,0,-0.0879952551531451,6.57144934852438,0,1,3.344039,11.1826,1.64375,1760,3370
"914",0,0,1,0,920108,1,0,-0.135628580961362,9.20543183537047,0,1,3.036554,9.220662,1.487097,4824,3470
"915",0,0,0,1,920109,0,1,0.772181659648869,8.67299666192871,0,1,2.813411,7.91528,1.327174,16489,13607
"916",0,0,0,0,920110,0,1,0.0745240025893414,7.8402665240717,1,0,2.650892,7.027227,1.254,4842,5260
"917",1,0,0,0,920113,0,1,-0.262309151925085,8.80981999091057,0,0,2.908721,8.460658,0.9302325,12732,11930
"918",0,1,0,0,920114,0,1,-0.407243781623388,8.52816266367595,0,0,2.813411,7.91528,0.8568182,7070,5590
"919",0,0,1,0,920115,1,0,0.239869230139182,7.88060456551701,1,1,2.995732,8.974412,1.266667,2873,2270
"920",0,0,0,1,920116,1,0,0.614807798822949,7.61793021106495,0,1,3.113515,9.693978,1.1875,1915,4690
"921",0,0,0,0,920117,1,0,0.375906134812469,7.73114417351477,1,1,3.218876,10.36116,1.166667,240,1283
"922",1,0,0,0,920120,1,0,0.205086010787206,7.83594156237293,0,1,3.075775,9.460391,1.035714,300,580
"923",0,1,0,0,920121,0,1,0.110235920951489,7.16046590367196,1,1,3.075775,9.460391,1.24375,1960,1550
"924",0,0,1,0,920122,0,0,-0.539975072485029,8.59900432798185,0,1,2.908721,8.460658,0.9394737,5408,4410
"925",0,0,0,1,920123,0,0,-0.0218262586777627,8.58428697650094,0,0,2.70805,7.333536,0.6428571,10130,9909
"926",0,0,0,0,920124,0,0,-0.160028530901895,8.92415570359713,1,0,2.862201,8.192194,0.4630435,12943,11140
"927",1,0,0,0,920127,1,0,0.426030783001928,8.07981277110238,1,1,3.113515,9.693978,0.4775,2766,4289
